id,client_id,date_achat,jour,cache_prix_total,reference
1802,159,2026-05-07,Jeudi,78.36,CMD-2026-001802
1803,494,2025-05-12,Lundi,231.64,CMD-2025-001803
1804,397,2026-03-05,Jeudi,672.62,CMD-2026-001804
1805,670,2024-06-29,Samedi,697.48,CMD-2024-001805
1806,45,2024-11-05,Mardi,172.57,CMD-2024-001806
1807,349,2026-06-05,Vendredi,617.89,CMD-2026-001807
1808,866,2025-05-20,Mardi,213.56,CMD-2025-001808
1809,456,2026-04-07,Mardi,633.68,CMD-2026-001809
1810,934,2024-04-28,Dimanche,100.36,CMD-2024-001810
1811,143,2024-05-15,Mercredi,668.91,CMD-2024-001811
1812,970,2025-09-11,Jeudi,510.86,CMD-2025-001812
1813,449,2025-05-23,Vendredi,336.33,CMD-2025-001813
1814,716,2025-03-16,Dimanche,28.27,CMD-2025-001814
1815,538,2025-12-11,Jeudi,337.77,CMD-2025-001815
1816,557,2024-04-18,Jeudi,382.57,CMD-2024-001816
1817,35,2024-10-12,Samedi,398.29,CMD-2024-001817
1818,719,2025-03-08,Samedi,69.57,CMD-2025-001818
1819,90,2024-09-26,Jeudi,791.22,CMD-2024-001819
1820,681,2025-01-01,Mercredi,432.41,CMD-2025-001820
1821,520,2024-09-06,Vendredi,816.88,CMD-2024-001821
1822,897,2024-05-20,Lundi,117.69,CMD-2024-001822
1823,166,2024-03-29,Vendredi,517.66,CMD-2024-001823
1824,681,2024-07-20,Samedi,407.02,CMD-2024-001824
1825,560,2025-01-17,Vendredi,506.05,CMD-2025-001825
1826,490,2024-03-09,Samedi,874.06,CMD-2024-001826
1827,673,2024-07-08,Lundi,528.08,CMD-2024-001827
1828,119,2025-07-27,Dimanche,45.37,CMD-2025-001828
1829,208,2024-05-30,Jeudi,277.3,CMD-2024-001829
1830,765,2025-12-19,Vendredi,357.72,CMD-2025-001830
1831,381,2024-03-02,Samedi,464.06,CMD-2024-001831
1832,13,2024-04-25,Jeudi,476.85,CMD-2024-001832
1833,273,2025-08-22,Vendredi,482.15,CMD-2025-001833
1834,311,2026-06-20,Samedi,732.19,CMD-2026-001834
1835,328,2024-09-06,Vendredi,775.91,CMD-2024-001835
1836,821,2024-08-06,Mardi,177.9,CMD-2024-001836
1837,487,2025-05-04,Dimanche,436.06,CMD-2025-001837
1838,102,2024-06-25,Mardi,355.18,CMD-2024-001838
1839,649,2025-10-04,Samedi,491.84,CMD-2025-001839
1840,824,2024-03-13,Mercredi,140.03,CMD-2024-001840
1841,131,2026-05-28,Jeudi,463.77,CMD-2026-001841
1842,882,2026-02-17,Mardi,70.5,CMD-2026-001842
1843,526,2024-03-15,Vendredi,513.87,CMD-2024-001843
1844,253,2025-10-03,Vendredi,680.53,CMD-2025-001844
1845,860,2025-10-02,Jeudi,331.92,CMD-2025-001845
1846,231,2026-04-27,Lundi,243.59,CMD-2026-001846
1847,62,2026-02-09,Lundi,394.36,CMD-2026-001847
1848,892,2024-11-24,Dimanche,704.75,CMD-2024-001848
1849,29,2024-07-16,Mardi,607.76,CMD-2024-001849
1850,954,2025-01-17,Vendredi,357.78,CMD-2025-001850
1851,621,2026-05-06,Mercredi,781.56,CMD-2026-001851
1852,767,2024-05-10,Vendredi,436.63,CMD-2024-001852
1853,973,2026-03-20,Vendredi,463.49,CMD-2026-001853
1854,417,2025-10-23,Jeudi,785.96,CMD-2025-001854
1855,651,2024-06-10,Lundi,224.78,CMD-2024-001855
1856,534,2024-10-21,Lundi,452.44,CMD-2024-001856
1857,77,2025-03-19,Mercredi,543.83,CMD-2025-001857
1858,428,2024-03-08,Vendredi,509.89,CMD-2024-001858
1859,722,2026-07-02,Jeudi,701.56,CMD-2026-001859
1860,792,2025-10-18,Samedi,45.54,CMD-2025-001860
1861,285,2025-02-06,Jeudi,259.93,CMD-2025-001861
1862,666,2026-04-06,Lundi,888.13,CMD-2026-001862
1863,350,2024-11-06,Mercredi,754.32,CMD-2024-001863
1864,620,2024-11-30,Samedi,828.19,CMD-2024-001864
1865,876,2025-04-26,Samedi,465.17,CMD-2025-001865
1866,396,2026-02-14,Samedi,785.32,CMD-2026-001866
1867,705,2025-08-26,Mardi,628.76,CMD-2025-001867
1868,946,2025-11-29,Samedi,548.62,CMD-2025-001868
1869,677,2026-03-15,Dimanche,520.84,CMD-2026-001869
1870,481,2024-12-11,Mercredi,90.97,CMD-2024-001870
1871,502,2024-12-16,Lundi,484.13,CMD-2024-001871
1872,632,2025-10-08,Mercredi,66.0,CMD-2025-001872
1873,645,2024-10-01,Mardi,841.39,CMD-2024-001873
1874,896,2024-10-22,Mardi,539.04,CMD-2024-001874
1875,234,2024-11-16,Samedi,834.86,CMD-2024-001875
1876,332,2024-09-02,Lundi,513.74,CMD-2024-001876
1877,357,2024-11-09,Samedi,180.73,CMD-2024-001877
1878,344,2025-06-14,Samedi,611.72,CMD-2025-001878
1879,286,2024-09-27,Vendredi,542.0,CMD-2024-001879
1880,686,2025-11-05,Mercredi,177.62,CMD-2025-001880
1881,628,2026-06-30,Mardi,710.33,CMD-2026-001881
1882,822,2026-02-27,Vendredi,622.61,CMD-2026-001882
1883,195,2025-12-04,Jeudi,620.51,CMD-2025-001883
1884,730,2025-07-09,Mercredi,502.07,CMD-2025-001884
1885,210,2026-03-28,Samedi,421.78,CMD-2026-001885
1886,533,2024-06-26,Mercredi,114.31,CMD-2024-001886
1887,741,2026-06-16,Mardi,269.39,CMD-2026-001887
1888,253,2024-07-29,Lundi,542.33,CMD-2024-001888
1889,649,2026-04-30,Jeudi,310.25,CMD-2026-001889
1890,909,2025-10-25,Samedi,730.51,CMD-2025-001890
1891,384,2024-09-08,Dimanche,358.54,CMD-2024-001891
1892,735,2024-10-04,Vendredi,839.9,CMD-2024-001892
1893,471,2025-07-04,Vendredi,313.84,CMD-2025-001893
1894,261,2025-09-12,Vendredi,74.11,CMD-2025-001894
1895,128,2025-01-20,Lundi,733.66,CMD-2025-001895
1896,403,2024-01-04,Jeudi,69.22,CMD-2024-001896
1897,832,2024-09-17,Mardi,835.74,CMD-2024-001897
1898,466,2025-07-17,Jeudi,529.38,CMD-2025-001898
1899,284,2025-06-07,Samedi,515.02,CMD-2025-001899
1900,204,2024-09-29,Dimanche,55.37,CMD-2024-001900
1901,438,2025-10-05,Dimanche,883.7,CMD-2025-001901
1902,610,2024-04-20,Samedi,433.96,CMD-2024-001902
1903,397,2024-11-16,Samedi,116.3,CMD-2024-001903
1904,186,2024-05-05,Dimanche,331.58,CMD-2024-001904
1905,821,2024-02-25,Dimanche,46.51,CMD-2024-001905
1906,72,2024-10-11,Vendredi,105.63,CMD-2024-001906
1907,549,2024-10-01,Mardi,123.4,CMD-2024-001907
1908,99,2026-01-30,Vendredi,621.17,CMD-2026-001908
1909,210,2024-02-10,Samedi,803.26,CMD-2024-001909
1910,581,2024-03-02,Samedi,18.76,CMD-2024-001910
1911,346,2025-10-01,Mercredi,650.41,CMD-2025-001911
1912,292,2025-03-16,Dimanche,224.2,CMD-2025-001912
1913,226,2025-09-25,Jeudi,547.25,CMD-2025-001913
1914,770,2024-09-30,Lundi,835.78,CMD-2024-001914
1915,363,2026-05-10,Dimanche,220.35,CMD-2026-001915
1916,24,2025-07-20,Dimanche,529.86,CMD-2025-001916
1917,781,2024-08-13,Mardi,162.93,CMD-2024-001917
1918,990,2026-04-24,Vendredi,351.1,CMD-2026-001918
1919,555,2025-09-23,Mardi,25.51,CMD-2025-001919
1920,165,2024-04-03,Mercredi,518.39,CMD-2024-001920
1921,629,2024-10-03,Jeudi,730.49,CMD-2024-001921
1922,128,2024-04-07,Dimanche,229.1,CMD-2024-001922
1923,417,2024-08-14,Mercredi,225.39,CMD-2024-001923
1924,625,2024-06-18,Mardi,803.77,CMD-2024-001924
1925,940,2024-08-13,Mardi,258.72,CMD-2024-001925
1926,4,2024-09-01,Dimanche,607.32,CMD-2024-001926
1927,446,2025-08-16,Samedi,776.19,CMD-2025-001927
1928,870,2025-01-30,Jeudi,407.08,CMD-2025-001928
1929,238,2024-04-12,Vendredi,764.07,CMD-2024-001929
1930,419,2025-12-30,Mardi,405.27,CMD-2025-001930
1931,154,2026-01-26,Lundi,800.42,CMD-2026-001931
1932,872,2025-09-21,Dimanche,678.11,CMD-2025-001932
1933,24,2025-07-08,Mardi,690.89,CMD-2025-001933
1934,211,2026-06-21,Dimanche,609.24,CMD-2026-001934
1935,448,2026-03-19,Jeudi,788.87,CMD-2026-001935
1936,351,2024-11-25,Lundi,28.43,CMD-2024-001936
1937,520,2025-09-22,Lundi,355.22,CMD-2025-001937
1938,453,2025-09-13,Samedi,192.86,CMD-2025-001938
1939,148,2025-12-21,Dimanche,78.84,CMD-2025-001939
1940,858,2025-12-16,Mardi,618.11,CMD-2025-001940
1941,173,2026-03-17,Mardi,369.56,CMD-2026-001941
1942,224,2024-11-17,Dimanche,324.4,CMD-2024-001942
1943,281,2024-09-11,Mercredi,646.28,CMD-2024-001943
1944,921,2024-08-24,Samedi,347.7,CMD-2024-001944
1945,899,2025-04-25,Vendredi,864.97,CMD-2025-001945
1946,703,2025-07-30,Mercredi,227.21,CMD-2025-001946
1947,715,2024-03-07,Jeudi,412.49,CMD-2024-001947
1948,820,2024-01-23,Mardi,356.08,CMD-2024-001948
1949,354,2025-01-03,Vendredi,349.05,CMD-2025-001949
1950,503,2025-03-22,Samedi,654.51,CMD-2025-001950
1951,932,2025-03-10,Lundi,89.61,CMD-2025-001951
1952,262,2024-12-22,Dimanche,213.41,CMD-2024-001952
1953,376,2024-09-23,Lundi,435.88,CMD-2024-001953
1954,173,2024-08-12,Lundi,769.74,CMD-2024-001954
1955,661,2025-06-13,Vendredi,543.19,CMD-2025-001955
1956,830,2024-07-19,Vendredi,762.84,CMD-2024-001956
1957,391,2025-01-08,Mercredi,52.69,CMD-2025-001957
1958,235,2024-04-02,Mardi,639.31,CMD-2024-001958
1959,163,2024-04-04,Jeudi,557.74,CMD-2024-001959
1960,567,2024-02-21,Mercredi,232.84,CMD-2024-001960
1961,538,2024-09-18,Mercredi,413.25,CMD-2024-001961
1962,301,2024-05-25,Samedi,774.06,CMD-2024-001962
1963,286,2026-06-10,Mercredi,825.2,CMD-2026-001963
1964,235,2025-02-23,Dimanche,287.31,CMD-2025-001964
1965,534,2024-03-09,Samedi,216.31,CMD-2024-001965
1966,95,2025-09-27,Samedi,56.4,CMD-2025-001966
1967,671,2026-03-12,Jeudi,707.98,CMD-2026-001967
1968,977,2026-06-06,Samedi,847.93,CMD-2026-001968
1969,181,2024-10-22,Mardi,497.66,CMD-2024-001969
1970,965,2025-03-09,Dimanche,806.47,CMD-2025-001970
1971,242,2024-01-18,Jeudi,728.87,CMD-2024-001971
1972,201,2025-09-09,Mardi,644.14,CMD-2025-001972
1973,69,2026-03-02,Lundi,100.33,CMD-2026-001973
1974,837,2026-03-12,Jeudi,169.06,CMD-2026-001974
1975,128,2026-03-08,Dimanche,421.65,CMD-2026-001975
1976,780,2025-01-12,Dimanche,653.65,CMD-2025-001976
1977,157,2025-06-30,Lundi,839.6,CMD-2025-001977
1978,252,2026-03-16,Lundi,17.77,CMD-2026-001978
1979,876,2024-06-24,Lundi,692.04,CMD-2024-001979
1980,526,2026-04-12,Dimanche,28.43,CMD-2026-001980
1981,517,2024-02-28,Mercredi,360.48,CMD-2024-001981
1982,172,2024-02-19,Lundi,427.46,CMD-2024-001982
1983,867,2024-05-15,Mercredi,225.3,CMD-2024-001983
1984,624,2026-05-04,Lundi,336.79,CMD-2026-001984
1985,802,2024-10-12,Samedi,421.53,CMD-2024-001985
1986,466,2024-06-28,Vendredi,642.08,CMD-2024-001986
1987,731,2024-09-11,Mercredi,154.25,CMD-2024-001987
1988,621,2026-02-11,Mercredi,47.61,CMD-2026-001988
1989,387,2024-05-19,Dimanche,10.5,CMD-2024-001989
1990,472,2025-06-25,Mercredi,720.96,CMD-2025-001990
1991,694,2026-02-11,Mercredi,361.56,CMD-2026-001991
1992,555,2026-01-13,Mardi,369.46,CMD-2026-001992
1993,538,2025-04-22,Mardi,866.26,CMD-2025-001993
1994,966,2025-06-16,Lundi,324.99,CMD-2025-001994
1995,621,2025-08-14,Jeudi,649.33,CMD-2025-001995
1996,768,2025-02-18,Mardi,678.94,CMD-2025-001996
1997,537,2025-02-21,Vendredi,158.53,CMD-2025-001997
1998,879,2025-05-26,Lundi,122.34,CMD-2025-001998
1999,38,2024-07-30,Mardi,75.33,CMD-2024-001999
2000,377,2026-05-12,Mardi,275.6,CMD-2026-002000
2001,619,2025-02-26,Mercredi,350.48,CMD-2025-002001
2002,307,2025-01-17,Vendredi,31.24,CMD-2025-002002
2003,499,2024-07-22,Lundi,677.77,CMD-2024-002003
2004,221,2025-03-21,Vendredi,699.8,CMD-2025-002004
2005,769,2024-05-30,Jeudi,410.44,CMD-2024-002005
2006,605,2026-03-20,Vendredi,685.28,CMD-2026-002006
2007,144,2025-10-26,Dimanche,716.44,CMD-2025-002007
2008,406,2024-09-07,Samedi,136.65,CMD-2024-002008
2009,923,2024-08-20,Mardi,814.25,CMD-2024-002009
2010,259,2025-05-13,Mardi,365.31,CMD-2025-002010
2011,730,2025-04-21,Lundi,340.68,CMD-2025-002011
2012,210,2025-04-19,Samedi,126.06,CMD-2025-002012
2013,983,2024-02-22,Jeudi,228.37,CMD-2024-002013
2014,150,2025-10-17,Vendredi,831.23,CMD-2025-002014
2015,303,2025-01-18,Samedi,57.27,CMD-2025-002015
2016,477,2025-01-30,Jeudi,799.46,CMD-2025-002016
2017,894,2025-03-19,Mercredi,79.52,CMD-2025-002017
2018,302,2024-12-29,Dimanche,740.76,CMD-2024-002018
2019,565,2025-05-03,Samedi,46.06,CMD-2025-002019
2020,890,2026-05-17,Dimanche,436.71,CMD-2026-002020
2021,361,2024-12-05,Jeudi,182.19,CMD-2024-002021
2022,945,2025-06-02,Lundi,157.68,CMD-2025-002022
2023,104,2024-05-29,Mercredi,672.45,CMD-2024-002023
2024,576,2024-10-03,Jeudi,63.29,CMD-2024-002024
2025,522,2024-08-11,Dimanche,571.29,CMD-2024-002025
2026,381,2024-01-25,Jeudi,409.03,CMD-2024-002026
2027,343,2026-03-28,Samedi,555.49,CMD-2026-002027
2028,356,2025-09-28,Dimanche,300.61,CMD-2025-002028
2029,377,2024-02-22,Jeudi,723.08,CMD-2024-002029
2030,600,2024-05-06,Lundi,796.33,CMD-2024-002030
2031,777,2025-05-14,Mercredi,395.72,CMD-2025-002031
2032,527,2024-02-07,Mercredi,603.01,CMD-2024-002032
2033,562,2026-01-16,Vendredi,676.54,CMD-2026-002033
2034,519,2024-03-09,Samedi,898.78,CMD-2024-002034
2035,158,2026-04-24,Vendredi,346.34,CMD-2026-002035
2036,677,2026-01-01,Jeudi,401.47,CMD-2026-002036
2037,740,2025-10-12,Dimanche,247.71,CMD-2025-002037
2038,146,2026-02-19,Jeudi,824.34,CMD-2026-002038
2039,96,2025-09-23,Mardi,351.65,CMD-2025-002039
2040,404,2024-08-13,Mardi,47.27,CMD-2024-002040
2041,311,2024-01-13,Samedi,858.66,CMD-2024-002041
2042,200,2025-03-04,Mardi,516.66,CMD-2025-002042
2043,428,2026-03-29,Dimanche,745.06,CMD-2026-002043
2044,156,2025-03-13,Jeudi,496.87,CMD-2025-002044
2045,262,2024-08-03,Samedi,10.49,CMD-2024-002045
2046,68,2024-06-16,Dimanche,774.36,CMD-2024-002046
2047,272,2026-01-14,Mercredi,439.56,CMD-2026-002047
2048,68,2024-08-12,Lundi,426.78,CMD-2024-002048
2049,170,2025-11-19,Mercredi,449.19,CMD-2025-002049
2050,82,2025-11-16,Dimanche,419.04,CMD-2025-002050
2051,921,2024-12-16,Lundi,558.94,CMD-2024-002051
2052,382,2026-05-21,Jeudi,427.33,CMD-2026-002052
2053,980,2024-09-21,Samedi,523.56,CMD-2024-002053
2054,562,2026-06-29,Lundi,812.17,CMD-2026-002054
2055,760,2024-12-04,Mercredi,572.05,CMD-2024-002055
2056,335,2025-06-23,Lundi,148.47,CMD-2025-002056
2057,699,2026-05-05,Mardi,647.73,CMD-2026-002057
2058,533,2025-11-29,Samedi,258.27,CMD-2025-002058
2059,609,2026-03-07,Samedi,807.96,CMD-2026-002059
2060,232,2026-04-14,Mardi,29.77,CMD-2026-002060
2061,495,2024-10-05,Samedi,302.05,CMD-2024-002061
2062,522,2024-11-03,Dimanche,453.99,CMD-2024-002062
2063,742,2025-02-18,Mardi,55.64,CMD-2025-002063
2064,606,2024-11-03,Dimanche,723.48,CMD-2024-002064
2065,264,2024-04-19,Vendredi,743.41,CMD-2024-002065
2066,569,2024-08-16,Vendredi,761.58,CMD-2024-002066
2067,225,2026-06-20,Samedi,860.99,CMD-2026-002067
2068,476,2024-06-05,Mercredi,834.18,CMD-2024-002068
2069,715,2025-07-09,Mercredi,460.19,CMD-2025-002069
2070,423,2026-01-30,Vendredi,365.86,CMD-2026-002070
2071,581,2024-12-05,Jeudi,276.18,CMD-2024-002071
2072,249,2024-06-15,Samedi,564.51,CMD-2024-002072
2073,972,2025-11-09,Dimanche,69.02,CMD-2025-002073
2074,322,2026-06-29,Lundi,60.63,CMD-2026-002074
2075,416,2026-04-14,Mardi,394.62,CMD-2026-002075
2076,425,2025-04-29,Mardi,880.73,CMD-2025-002076
2077,342,2025-01-14,Mardi,115.21,CMD-2025-002077
2078,242,2025-05-13,Mardi,792.39,CMD-2025-002078
2079,504,2025-02-09,Dimanche,533.69,CMD-2025-002079
2080,416,2025-03-16,Dimanche,766.0,CMD-2025-002080
2081,294,2024-09-06,Vendredi,553.4,CMD-2024-002081
2082,169,2024-12-10,Mardi,151.67,CMD-2024-002082
2083,335,2025-08-30,Samedi,345.38,CMD-2025-002083
2084,85,2024-04-13,Samedi,83.05,CMD-2024-002084
2085,816,2026-01-25,Dimanche,17.55,CMD-2026-002085
2086,554,2025-03-14,Vendredi,448.45,CMD-2025-002086
2087,95,2026-03-23,Lundi,729.2,CMD-2026-002087
2088,664,2024-06-04,Mardi,892.73,CMD-2024-002088
2089,3,2025-04-27,Dimanche,168.03,CMD-2025-002089
2090,137,2024-10-25,Vendredi,885.48,CMD-2024-002090
2091,376,2025-11-26,Mercredi,620.23,CMD-2025-002091
2092,847,2025-12-17,Mercredi,327.94,CMD-2025-002092
2093,586,2024-03-30,Samedi,45.97,CMD-2024-002093
2094,915,2024-11-13,Mercredi,303.82,CMD-2024-002094
2095,40,2025-08-19,Mardi,83.28,CMD-2025-002095
2096,41,2025-09-21,Dimanche,10.18,CMD-2025-002096
2097,945,2024-07-15,Lundi,712.68,CMD-2024-002097
2098,919,2025-02-04,Mardi,743.52,CMD-2025-002098
2099,503,2024-04-20,Samedi,247.91,CMD-2024-002099
2100,299,2025-09-22,Lundi,754.79,CMD-2025-002100
2101,74,2026-05-01,Vendredi,555.33,CMD-2026-002101
2102,142,2024-03-07,Jeudi,421.47,CMD-2024-002102
2103,873,2024-09-23,Lundi,150.07,CMD-2024-002103
2104,795,2025-12-17,Mercredi,468.24,CMD-2025-002104
2105,509,2025-09-13,Samedi,209.16,CMD-2025-002105
2106,291,2024-02-02,Vendredi,360.11,CMD-2024-002106
2107,347,2025-11-11,Mardi,154.89,CMD-2025-002107
2108,485,2026-04-09,Jeudi,412.72,CMD-2026-002108
2109,975,2025-06-05,Jeudi,282.68,CMD-2025-002109
2110,670,2025-12-23,Mardi,735.02,CMD-2025-002110
2111,429,2026-04-06,Lundi,838.13,CMD-2026-002111
2112,814,2026-05-17,Dimanche,285.29,CMD-2026-002112
2113,335,2024-08-03,Samedi,224.2,CMD-2024-002113
2114,153,2025-12-21,Dimanche,148.13,CMD-2025-002114
2115,82,2024-03-01,Vendredi,533.03,CMD-2024-002115
2116,121,2024-05-31,Vendredi,105.82,CMD-2024-002116
2117,460,2024-05-09,Jeudi,142.89,CMD-2024-002117
2118,76,2024-10-16,Mercredi,695.62,CMD-2024-002118
2119,705,2024-11-23,Samedi,525.54,CMD-2024-002119
2120,736,2025-05-08,Jeudi,397.44,CMD-2025-002120
2121,126,2025-10-21,Mardi,604.75,CMD-2025-002121
2122,688,2025-07-19,Samedi,659.14,CMD-2025-002122
2123,310,2025-12-27,Samedi,196.69,CMD-2025-002123
2124,485,2025-11-02,Dimanche,40.1,CMD-2025-002124
2125,161,2025-02-04,Mardi,180.41,CMD-2025-002125
2126,68,2024-02-20,Mardi,37.92,CMD-2024-002126
2127,874,2026-04-02,Jeudi,234.43,CMD-2026-002127
2128,192,2026-04-12,Dimanche,452.87,CMD-2026-002128
2129,675,2025-02-11,Mardi,707.51,CMD-2025-002129
2130,884,2024-11-27,Mercredi,410.14,CMD-2024-002130
2131,836,2024-11-30,Samedi,673.29,CMD-2024-002131
2132,725,2025-03-08,Samedi,595.97,CMD-2025-002132
2133,982,2026-02-08,Dimanche,514.24,CMD-2026-002133
2134,717,2024-07-07,Dimanche,16.61,CMD-2024-002134
2135,803,2024-06-17,Lundi,859.31,CMD-2024-002135
2136,426,2024-04-05,Vendredi,443.33,CMD-2024-002136
2137,343,2024-05-31,Vendredi,47.39,CMD-2024-002137
2138,144,2024-09-02,Lundi,466.37,CMD-2024-002138
2139,508,2024-10-11,Vendredi,817.49,CMD-2024-002139
2140,739,2024-07-03,Mercredi,381.89,CMD-2024-002140
2141,790,2024-01-10,Mercredi,572.06,CMD-2024-002141
2142,729,2024-12-17,Mardi,722.18,CMD-2024-002142
2143,382,2024-12-11,Mercredi,12.43,CMD-2024-002143
2144,495,2026-03-01,Dimanche,743.64,CMD-2026-002144
2145,514,2024-07-25,Jeudi,197.83,CMD-2024-002145
2146,341,2025-11-27,Jeudi,596.2,CMD-2025-002146
2147,755,2026-01-31,Samedi,459.42,CMD-2026-002147
2148,544,2025-02-04,Mardi,801.72,CMD-2025-002148
2149,605,2025-09-19,Vendredi,834.64,CMD-2025-002149
2150,202,2025-03-21,Vendredi,695.03,CMD-2025-002150
2151,749,2026-03-30,Lundi,45.08,CMD-2026-002151
2152,988,2026-01-06,Mardi,535.96,CMD-2026-002152
2153,298,2025-07-05,Samedi,897.13,CMD-2025-002153
2154,468,2024-02-15,Jeudi,263.18,CMD-2024-002154
2155,19,2025-02-21,Vendredi,534.49,CMD-2025-002155
2156,989,2026-03-21,Samedi,65.88,CMD-2026-002156
2157,850,2026-06-18,Jeudi,381.34,CMD-2026-002157
2158,475,2026-06-24,Mercredi,551.79,CMD-2026-002158
2159,237,2024-11-18,Lundi,752.96,CMD-2024-002159
2160,229,2025-04-05,Samedi,245.57,CMD-2025-002160
2161,913,2025-10-29,Mercredi,768.42,CMD-2025-002161
2162,837,2024-08-22,Jeudi,604.89,CMD-2024-002162
2163,594,2024-09-17,Mardi,361.37,CMD-2024-002163
2164,5,2025-06-27,Vendredi,214.0,CMD-2025-002164
2165,228,2026-04-21,Mardi,409.82,CMD-2026-002165
2166,407,2024-01-03,Mercredi,392.7,CMD-2024-002166
2167,982,2024-03-18,Lundi,724.12,CMD-2024-002167
2168,281,2025-07-02,Mercredi,734.83,CMD-2025-002168
2169,560,2025-03-02,Dimanche,24.54,CMD-2025-002169
2170,890,2026-01-20,Mardi,717.21,CMD-2026-002170
2171,656,2026-03-17,Mardi,282.51,CMD-2026-002171
2172,615,2025-11-10,Lundi,55.55,CMD-2025-002172
2173,595,2024-08-06,Mardi,485.33,CMD-2024-002173
2174,566,2024-10-21,Lundi,703.9,CMD-2024-002174
2175,876,2024-08-28,Mercredi,833.8,CMD-2024-002175
2176,399,2025-07-28,Lundi,655.88,CMD-2025-002176
2177,182,2025-07-12,Samedi,593.92,CMD-2025-002177
2178,15,2025-12-02,Mardi,392.25,CMD-2025-002178
2179,337,2025-10-24,Vendredi,228.57,CMD-2025-002179
2180,492,2024-01-22,Lundi,98.51,CMD-2024-002180
2181,954,2026-02-06,Vendredi,660.59,CMD-2026-002181
2182,174,2025-11-04,Mardi,270.15,CMD-2025-002182
2183,264,2025-03-01,Samedi,154.05,CMD-2025-002183
2184,437,2024-07-27,Samedi,658.94,CMD-2024-002184
2185,371,2024-04-09,Mardi,690.92,CMD-2024-002185
2186,296,2024-11-12,Mardi,898.11,CMD-2024-002186
2187,709,2025-07-15,Mardi,578.72,CMD-2025-002187
2188,79,2024-06-08,Samedi,787.16,CMD-2024-002188
2189,874,2024-01-04,Jeudi,858.68,CMD-2024-002189
2190,68,2026-03-08,Dimanche,695.59,CMD-2026-002190
2191,777,2024-10-03,Jeudi,868.97,CMD-2024-002191
2192,117,2026-02-22,Dimanche,411.64,CMD-2026-002192
2193,125,2025-05-27,Mardi,691.73,CMD-2025-002193
2194,799,2025-07-01,Mardi,424.1,CMD-2025-002194
2195,126,2025-05-07,Mercredi,604.51,CMD-2025-002195
2196,285,2026-03-15,Dimanche,84.1,CMD-2026-002196
2197,808,2024-04-04,Jeudi,324.37,CMD-2024-002197
2198,398,2026-04-05,Dimanche,178.47,CMD-2026-002198
2199,968,2024-09-13,Vendredi,655.52,CMD-2024-002199
2200,933,2025-09-27,Samedi,725.88,CMD-2025-002200
2201,813,2026-02-23,Lundi,86.91,CMD-2026-002201
2202,65,2024-06-15,Samedi,139.76,CMD-2024-002202
2203,165,2025-06-18,Mercredi,735.53,CMD-2025-002203
2204,548,2024-07-17,Mercredi,436.02,CMD-2024-002204
2205,947,2026-02-14,Samedi,572.09,CMD-2026-002205
2206,31,2024-12-14,Samedi,769.61,CMD-2024-002206
2207,812,2026-02-13,Vendredi,394.83,CMD-2026-002207
2208,827,2025-06-08,Dimanche,700.51,CMD-2025-002208
2209,413,2024-08-05,Lundi,159.09,CMD-2024-002209
2210,636,2025-10-14,Mardi,440.24,CMD-2025-002210
2211,601,2026-02-04,Mercredi,630.64,CMD-2026-002211
2212,1000,2026-02-01,Dimanche,211.8,CMD-2026-002212
2213,673,2026-03-10,Mardi,449.98,CMD-2026-002213
2214,790,2025-04-13,Dimanche,354.67,CMD-2025-002214
2215,658,2025-01-12,Dimanche,187.2,CMD-2025-002215
2216,43,2024-02-07,Mercredi,413.08,CMD-2024-002216
2217,4,2025-08-07,Jeudi,326.32,CMD-2025-002217
2218,681,2025-01-16,Jeudi,587.35,CMD-2025-002218
2219,426,2026-02-06,Vendredi,755.38,CMD-2026-002219
2220,993,2024-11-18,Lundi,777.18,CMD-2024-002220
2221,88,2024-05-17,Vendredi,760.28,CMD-2024-002221
2222,609,2025-06-17,Mardi,509.65,CMD-2025-002222
2223,120,2025-08-30,Samedi,130.83,CMD-2025-002223
2224,507,2025-07-20,Dimanche,896.55,CMD-2025-002224
2225,744,2026-02-18,Mercredi,313.22,CMD-2026-002225
2226,640,2026-04-10,Vendredi,38.9,CMD-2026-002226
2227,856,2025-10-15,Mercredi,292.18,CMD-2025-002227
2228,320,2025-07-03,Jeudi,741.72,CMD-2025-002228
2229,301,2024-02-09,Vendredi,774.19,CMD-2024-002229
2230,57,2024-11-03,Dimanche,601.68,CMD-2024-002230
2231,141,2025-12-13,Samedi,239.86,CMD-2025-002231
2232,389,2024-06-05,Mercredi,259.78,CMD-2024-002232
2233,871,2025-02-25,Mardi,883.36,CMD-2025-002233
2234,999,2025-06-27,Vendredi,333.76,CMD-2025-002234
2235,511,2024-11-11,Lundi,667.37,CMD-2024-002235
2236,417,2024-01-24,Mercredi,33.26,CMD-2024-002236
2237,292,2024-12-01,Dimanche,174.44,CMD-2024-002237
2238,96,2026-06-09,Mardi,132.3,CMD-2026-002238
2239,538,2025-09-09,Mardi,543.59,CMD-2025-002239
2240,103,2025-01-06,Lundi,110.89,CMD-2025-002240
2241,999,2024-09-27,Vendredi,693.51,CMD-2024-002241
2242,326,2026-06-28,Dimanche,120.11,CMD-2026-002242
2243,591,2024-08-05,Lundi,528.17,CMD-2024-002243
