id,commande_id,produit_id,quantite_achetee
5984,1999,75,3
5985,1999,161,3
5986,2000,103,1
5987,2000,175,2
5988,2000,3,2
5989,2000,170,3
5990,2000,94,1
5991,2001,34,4
5992,2001,129,4
5993,2001,66,3
5994,2001,126,1
5995,2001,3,1
5996,2002,153,2
5997,2002,87,4
5998,2002,58,2
5999,2002,60,3
6000,2003,94,2
6001,2003,58,4
6002,2003,65,2
6003,2003,190,3
6004,2004,28,1
6005,2004,131,3
6006,2005,95,2
6007,2006,113,4
6008,2006,193,1
6009,2006,112,2
6010,2007,58,2
6011,2007,61,3
6012,2007,86,3
6013,2007,35,3
6014,2007,157,2
6015,2008,7,3
6016,2009,82,1
6017,2010,129,2
6018,2010,200,3
6019,2011,123,1
6020,2011,191,2
6021,2012,80,1
6022,2012,163,2
6023,2013,53,2
6024,2013,145,3
6025,2014,96,1
6026,2014,181,1
6027,2014,101,4
6028,2014,136,1
6029,2014,193,1
6030,2015,118,2
6031,2015,45,4
6032,2015,132,4
6033,2016,183,2
6034,2016,109,3
6035,2016,119,3
6036,2016,162,3
6037,2017,174,2
6038,2017,4,4
6039,2017,24,3
6040,2018,9,2
6041,2019,83,2
6042,2019,47,1
6043,2020,14,1
6044,2020,52,2
6045,2020,20,3
6046,2020,37,2
6047,2021,132,3
6048,2021,192,1
6049,2021,10,4
6050,2022,43,1
6051,2023,137,2
6052,2023,77,3
6053,2024,131,3
6054,2024,138,4
6055,2024,166,1
6056,2025,108,4
6057,2025,114,1
6058,2025,66,3
6059,2025,189,2
6060,2025,79,4
6061,2026,188,4
6062,2027,131,4
6063,2027,15,1
6064,2027,127,3
6065,2028,138,3
6066,2028,144,4
6067,2028,199,3
6068,2028,187,1
6069,2029,39,3
6070,2030,33,2
6071,2030,191,1
6072,2031,58,3
6073,2031,50,4
6074,2032,86,2
6075,2033,69,1
6076,2034,128,4
6077,2034,181,4
6078,2034,16,3
6079,2035,17,2
6080,2035,5,2
6081,2035,169,2
6082,2035,12,2
6083,2036,14,4
6084,2036,109,3
6085,2036,162,1
6086,2036,46,3
6087,2037,139,2
6088,2037,103,2
6089,2037,132,1
6090,2038,51,1
6091,2038,32,3
6092,2038,180,4
6093,2038,90,1
6094,2039,50,4
6095,2039,174,2
6096,2039,136,1
6097,2039,130,4
6098,2040,104,1
6099,2040,119,2
6100,2041,139,1
6101,2042,122,2
6102,2042,108,1
6103,2043,76,2
6104,2043,39,2
6105,2043,14,4
6106,2043,123,4
6107,2043,43,2
6108,2044,127,1
6109,2045,169,2
6110,2045,137,4
6111,2045,153,3
6112,2046,65,4
6113,2046,14,2
6114,2046,104,3
6115,2046,185,4
6116,2047,86,2
6117,2047,81,1
6118,2047,45,2
6119,2047,192,1
6120,2047,31,1
6121,2048,26,3
6122,2049,88,3
6123,2049,196,4
6124,2050,64,2
6125,2050,39,2
6126,2050,124,4
6127,2051,156,3
6128,2051,189,3
6129,2051,38,3
6130,2052,141,3
6131,2052,136,1
6132,2052,44,2
6133,2052,40,4
6134,2053,132,3
6135,2053,4,4
6136,2053,110,2
6137,2053,185,3
6138,2053,59,4
6139,2054,54,3
6140,2054,83,3
6141,2054,38,1
6142,2054,183,3
6143,2055,166,1
6144,2055,138,1
6145,2055,119,4
6146,2056,51,3
6147,2056,120,4
6148,2056,194,1
6149,2056,76,2
6150,2056,126,3
6151,2057,65,2
6152,2057,112,1
6153,2057,166,1
6154,2057,5,3
6155,2057,162,1
6156,2058,142,2
6157,2058,197,2
6158,2059,81,2
6159,2059,121,1
6160,2059,91,4
6161,2059,112,2
6162,2059,69,1
6163,2060,21,3
6164,2060,48,3
6165,2060,137,4
6166,2060,75,2
6167,2060,33,2
6168,2061,155,1
6169,2061,150,3
6170,2061,126,4
6171,2061,69,4
6172,2062,102,4
6173,2063,71,3
6174,2063,183,3
6175,2063,36,4
6176,2063,10,1
6177,2063,167,3
6178,2064,69,4
6179,2064,32,3
6180,2065,121,3
6181,2065,197,2
6182,2065,97,2
6183,2066,168,4
6184,2066,20,2
6185,2066,28,1
6186,2066,152,3
6187,2067,110,1
6188,2067,124,1
6189,2067,151,1
6190,2068,52,2
6191,2069,193,2
6192,2069,23,2
6193,2069,93,4
6194,2069,42,1
6195,2069,114,1
6196,2070,184,4
6197,2070,11,3
6198,2070,182,3
6199,2070,153,1
6200,2070,75,1
6201,2071,134,1
6202,2071,141,4
6203,2072,193,3
6204,2072,111,3
6205,2073,187,1
6206,2073,74,2
6207,2074,181,2
6208,2074,157,2
6209,2075,63,1
6210,2076,36,1
6211,2077,37,1
6212,2078,153,1
6213,2079,188,2
6214,2079,170,1
6215,2079,1,1
6216,2079,4,4
6217,2079,128,1
6218,2080,50,1
6219,2080,45,1
6220,2080,156,3
6221,2081,182,1
6222,2081,168,2
6223,2082,183,3
6224,2082,139,4
6225,2083,170,1
6226,2083,6,4
6227,2084,99,3
6228,2084,103,2
6229,2084,17,1
6230,2084,77,4
6231,2084,140,4
6232,2085,43,4
6233,2085,17,4
6234,2085,179,2
6235,2085,118,2
6236,2086,175,1
6237,2087,45,1
6238,2087,145,3
6239,2088,187,2
6240,2088,73,2
6241,2088,28,2
6242,2088,173,4
6243,2088,16,2
6244,2089,152,1
6245,2089,69,4
6246,2089,186,1
6247,2089,62,1
6248,2089,39,4
6249,2090,119,4
6250,2090,142,4
6251,2090,49,4
6252,2090,54,3
6253,2090,7,1
6254,2091,126,2
6255,2091,14,2
6256,2092,49,2
6257,2092,164,2
6258,2092,99,3
6259,2092,114,3
6260,2093,95,3
6261,2094,28,4
6262,2094,121,1
6263,2094,159,4
6264,2094,53,2
6265,2094,165,2
6266,2095,165,2
6267,2095,15,4
6268,2095,78,3
6269,2095,47,4
6270,2096,151,2
6271,2097,188,4
6272,2098,98,3
6273,2098,148,4
6274,2098,111,2
6275,2099,123,2
6276,2099,107,2
6277,2099,184,2
6278,2099,68,3
6279,2100,93,4
6280,2100,135,3
6281,2100,103,2
6282,2101,104,1
6283,2101,61,4
6284,2102,125,4
6285,2102,67,2
6286,2102,119,3
6287,2102,174,1
6288,2103,148,3
6289,2103,110,1
6290,2104,172,1
6291,2105,167,4
6292,2105,13,3
6293,2105,122,2
6294,2105,121,2
6295,2106,110,1
6296,2106,30,3
6297,2106,171,2
6298,2106,61,4
6299,2106,129,3
6300,2107,34,2
6301,2107,55,1
6302,2107,96,3
6303,2107,76,4
6304,2108,168,3
6305,2108,144,2
6306,2109,87,1
6307,2109,99,3
6308,2109,79,3
6309,2109,61,1
6310,2109,171,2
6311,2110,7,1
6312,2110,66,4
6313,2110,117,3
6314,2110,158,2
6315,2111,52,1
6316,2111,158,2
6317,2111,117,4
6318,2111,77,1
6319,2112,123,3
6320,2113,131,2
6321,2113,37,2
6322,2114,91,4
6323,2114,116,2
6324,2114,154,1
6325,2114,37,1
6326,2114,31,3
6327,2115,166,1
6328,2115,59,4
6329,2116,47,1
6330,2116,5,3
6331,2116,200,1
6332,2116,50,2
6333,2116,25,3
6334,2117,126,2
6335,2117,187,3
6336,2118,13,2
6337,2119,103,1
6338,2119,57,3
6339,2119,77,2
6340,2120,189,4
6341,2121,185,2
6342,2121,143,4
6343,2121,4,4
6344,2121,70,1
6345,2122,194,3
6346,2122,158,4
6347,2122,3,4
6348,2122,58,1
6349,2122,166,2
6350,2123,66,1
6351,2124,49,3
6352,2124,194,3
6353,2124,142,3
6354,2124,108,2
6355,2124,75,4
6356,2125,149,1
6357,2125,139,4
6358,2125,29,3
6359,2125,50,2
6360,2126,15,3
6361,2126,7,4
6362,2126,110,4
6363,2127,113,2
6364,2127,170,4
6365,2127,175,1
6366,2127,124,2
6367,2127,85,2
6368,2128,185,3
6369,2128,24,3
6370,2128,135,1
6371,2128,102,1
6372,2129,56,2
6373,2129,156,3
6374,2129,43,2
6375,2129,60,2
6376,2129,172,2
6377,2130,66,1
6378,2130,61,3
6379,2130,129,3
6380,2130,101,3
6381,2131,161,2
6382,2132,122,2
6383,2132,78,4
6384,2132,96,1
6385,2133,15,1
6386,2133,103,1
6387,2133,61,4
6388,2133,36,2
6389,2134,82,3
6390,2134,13,4
6391,2135,162,1
6392,2135,131,1
6393,2136,187,4
6394,2136,182,2
6395,2136,140,1
6396,2136,94,1
6397,2136,8,2
6398,2137,120,3
6399,2137,163,2
6400,2137,55,1
6401,2137,75,4
6402,2137,8,3
6403,2138,89,2
6404,2139,145,1
6405,2139,177,2
6406,2139,31,4
6407,2139,159,2
6408,2140,83,3
6409,2141,77,4
6410,2142,153,4
6411,2142,30,3
6412,2142,177,2
6413,2142,8,1
6414,2142,14,1
6415,2143,85,4
6416,2143,169,2
6417,2143,132,1
6418,2143,188,1
6419,2144,108,3
6420,2145,137,1
6421,2145,178,4
6422,2145,56,4
6423,2145,52,2
6424,2145,5,3
6425,2146,70,1
6426,2146,83,3
6427,2146,96,3
6428,2146,190,2
6429,2147,123,4
6430,2148,180,2
6431,2148,46,2
6432,2148,165,4
6433,2148,95,1
6434,2148,106,2
6435,2149,118,4
6436,2150,137,1
6437,2150,194,4
6438,2150,82,1
6439,2150,91,1
6440,2150,185,4
6441,2151,47,2
6442,2151,190,3
6443,2152,126,3
6444,2152,179,3
6445,2152,27,4
6446,2152,166,1
6447,2152,21,4
6448,2153,97,2
6449,2153,79,4
6450,2153,75,2
6451,2154,84,4
6452,2154,82,2
6453,2154,27,3
6454,2155,4,1
6455,2155,28,2
6456,2155,138,4
6457,2156,60,3
6458,2156,15,4
6459,2156,181,4
6460,2157,67,4
6461,2157,61,3
6462,2158,163,1
6463,2159,83,2
6464,2159,55,4
6465,2159,92,4
6466,2159,154,3
6467,2160,123,2
6468,2160,186,2
6469,2160,7,3
6470,2160,21,1
6471,2160,63,3
6472,2161,149,2
6473,2161,180,4
6474,2162,68,4
6475,2162,152,4
6476,2162,80,1
6477,2162,135,4
6478,2162,115,2
6479,2163,79,1
6480,2163,77,2
6481,2163,40,1
6482,2163,58,3
6483,2163,41,4
6484,2164,47,2
6485,2165,98,3
6486,2165,40,2
6487,2165,162,3
6488,2166,83,4
6489,2166,159,2
6490,2166,179,4
6491,2166,109,2
6492,2166,195,3
6493,2167,161,3
6494,2168,47,2
6495,2169,72,2
6496,2169,141,4
6497,2169,21,1
6498,2169,184,1
6499,2169,195,2
6500,2170,148,3
6501,2170,153,3
6502,2170,184,2
6503,2170,127,4
6504,2170,34,1
6505,2171,38,2
6506,2171,125,4
6507,2171,70,3
6508,2172,95,3
6509,2172,33,3
6510,2172,11,1
6511,2172,189,1
6512,2173,80,1
6513,2173,122,2
6514,2173,23,4
6515,2174,80,4
6516,2175,182,3
6517,2175,69,2
6518,2175,74,4
6519,2175,67,4
6520,2175,23,4
6521,2176,112,2
6522,2176,7,3
6523,2176,113,3
6524,2176,101,2
6525,2176,154,4
6526,2177,137,2
6527,2177,54,2
6528,2177,9,3
6529,2177,147,1
6530,2177,125,3
6531,2178,56,3
6532,2178,75,1
6533,2179,192,1
6534,2179,10,4
6535,2180,133,3
6536,2181,87,4
6537,2181,112,2
6538,2182,112,4
6539,2182,157,2
6540,2183,129,1
6541,2183,57,1
6542,2184,147,2
6543,2185,95,1
6544,2185,8,1
6545,2185,65,4
6546,2185,46,3
6547,2186,90,2
6548,2186,169,2
6549,2186,162,4
6550,2187,81,3
6551,2187,82,4
6552,2187,36,1
6553,2188,96,4
6554,2188,83,1
6555,2189,150,2
6556,2190,59,2
6557,2191,136,3
6558,2191,82,1
6559,2191,41,1
6560,2192,38,3
6561,2193,46,1
6562,2193,173,3
6563,2194,83,1
6564,2194,120,2
6565,2195,177,2
6566,2195,166,3
6567,2195,195,3
6568,2195,158,3
6569,2196,153,1
6570,2196,118,1
6571,2197,171,4
6572,2198,54,4
6573,2198,87,4
6574,2198,152,2
6575,2198,75,3
6576,2199,101,2
6577,2199,48,3
6578,2199,73,2
6579,2200,22,1
6580,2200,82,1
6581,2201,119,1
6582,2201,91,1
6583,2201,95,2
6584,2202,93,2
6585,2202,76,3
6586,2202,46,2
6587,2202,104,2
6588,2203,111,4
6589,2203,38,4
6590,2203,18,4
6591,2203,143,1
6592,2204,90,1
6593,2205,45,4
6594,2206,104,3
6595,2206,143,1
6596,2206,159,4
6597,2206,63,4
6598,2207,185,1
6599,2207,161,2
6600,2207,103,2
6601,2208,12,1
6602,2208,11,3
6603,2209,52,2
6604,2209,17,4
6605,2209,84,1
6606,2210,43,2
6607,2210,111,4
6608,2210,142,3
6609,2211,25,1
6610,2212,80,4
6611,2212,60,2
6612,2212,181,3
6613,2212,112,4
6614,2212,152,2
6615,2213,137,3
6616,2214,146,3
6617,2214,140,3
6618,2214,172,1
6619,2215,67,4
6620,2215,108,3
6621,2215,16,4
6622,2216,95,3
6623,2216,142,1
6624,2216,188,3
6625,2216,110,1
6626,2217,134,1
6627,2218,15,1
6628,2218,160,4
6629,2218,63,3
6630,2218,74,1
6631,2218,106,2
6632,2219,166,3
6633,2219,171,4
6634,2219,113,2
6635,2219,7,2
6636,2219,157,4
6637,2220,104,4
6638,2220,108,2
6639,2220,149,3
6640,2221,52,3
6641,2222,193,3
6642,2222,85,3
6643,2222,45,4
6644,2222,17,4
6645,2223,96,3
6646,2224,52,4
6647,2224,23,4
6648,2224,9,4
6649,2225,78,2
6650,2225,34,1
6651,2225,120,2
6652,2226,199,4
6653,2226,135,3
6654,2226,123,1
6655,2226,87,1
6656,2226,13,4
6657,2227,91,4
6658,2227,103,2
6659,2228,155,1
6660,2228,4,3
6661,2228,6,1
6662,2228,14,3
6663,2229,101,2
6664,2229,112,2
6665,2230,36,3
6666,2231,36,3
6667,2232,140,3
6668,2232,78,3
6669,2232,180,3
6670,2232,32,3
6671,2233,21,2
6672,2233,135,1
6673,2233,132,1
6674,2234,36,3
6675,2235,10,3
6676,2235,58,2
6677,2236,127,2
6678,2236,68,3
6679,2236,3,3
6680,2236,78,1
6681,2236,159,3
6682,2237,49,1
6683,2237,117,2
6684,2238,134,1
6685,2238,148,2
6686,2239,47,3
6687,2240,114,2
6688,2240,124,4
6689,2240,106,1
6690,2240,172,1
6691,2240,181,2
6692,2241,180,4
6693,2241,85,3
6694,2242,106,1
6695,2242,119,1
6696,2243,137,4
6697,2243,165,1
6698,2244,169,1
6699,2244,59,1
6700,2245,108,3
6701,2245,38,1
6702,2245,157,4
6703,2245,130,1
6704,2246,120,3
6705,2246,138,4
6706,2247,102,2
6707,2247,163,4
6708,2247,141,2
6709,2247,179,4
6710,2248,115,2
6711,2249,49,4
6712,2249,21,1
6713,2249,153,2
6714,2249,186,3
6715,2250,38,3
6716,2251,99,2
6717,2251,149,1
6718,2251,32,1
6719,2252,103,1
6720,2252,21,1
6721,2253,100,4
6722,2254,196,4
6723,2255,67,3
6724,2256,97,1
6725,2256,65,4
6726,2256,186,3
6727,2256,80,1
6728,2257,96,3
6729,2258,114,1
6730,2258,106,1
6731,2258,150,2
6732,2258,98,1
6733,2258,10,1
6734,2259,81,1
6735,2259,38,1
6736,2260,140,4
6737,2260,103,4
6738,2260,59,4
6739,2260,193,2
6740,2260,51,4
6741,2261,193,4
6742,2262,147,3
6743,2262,58,4
6744,2262,89,4
6745,2263,168,1
6746,2264,21,2
6747,2264,92,4
6748,2265,55,3
6749,2265,118,4
6750,2265,100,4
6751,2265,185,1
6752,2265,179,4
6753,2266,70,1
6754,2266,33,3
6755,2266,125,2
6756,2266,170,1
6757,2266,174,3
6758,2267,125,4
6759,2267,3,1
6760,2267,48,3
6761,2267,152,4
6762,2268,167,3
6763,2268,184,2
6764,2268,170,4
6765,2268,134,4
6766,2269,78,2
6767,2270,63,2
6768,2270,54,1
6769,2270,65,4
6770,2270,74,2
6771,2271,41,1
6772,2271,15,3
6773,2272,92,4
6774,2272,64,2
6775,2272,9,2
6776,2273,171,3
6777,2273,57,4
6778,2273,60,2
6779,2273,89,2
6780,2273,157,1
6781,2274,163,4
6782,2274,84,4
6783,2275,60,1
6784,2276,71,1
6785,2277,58,1
6786,2277,1,1
6787,2277,188,3
6788,2278,177,2
6789,2278,4,4
6790,2279,190,1
6791,2279,102,3
6792,2279,144,3
6793,2279,82,1
6794,2279,138,2
6795,2280,89,4
6796,2281,52,3
6797,2281,23,4
6798,2281,80,3
6799,2281,119,2
6800,2282,55,2
6801,2282,76,4
6802,2282,163,1
6803,2283,195,4
6804,2283,190,1
6805,2283,170,2
6806,2283,160,1
6807,2284,54,4
6808,2284,197,3
6809,2284,22,1
6810,2284,166,2
6811,2285,125,2
6812,2285,142,3
6813,2286,60,1
6814,2286,106,2
6815,2287,9,1
6816,2287,96,1
6817,2287,1,1
6818,2288,83,1
6819,2288,117,1
6820,2288,197,3
6821,2288,128,2
6822,2288,125,3
6823,2289,61,4
6824,2289,125,3
6825,2289,89,3
6826,2289,200,4
6827,2289,112,2
6828,2290,109,2
6829,2291,25,1
6830,2291,176,1
6831,2291,158,1
6832,2291,53,3
6833,2292,136,2
6834,2292,47,4
6835,2293,51,4
6836,2293,31,3
6837,2293,115,2
6838,2293,150,2
6839,2293,137,4
6840,2294,49,4
6841,2294,169,4
6842,2294,71,4
6843,2294,119,2
6844,2294,39,1
6845,2295,168,4
6846,2295,89,2
6847,2295,155,2
6848,2295,25,3
6849,2295,73,2
6850,2296,5,3
6851,2296,76,1
6852,2296,71,4
6853,2296,151,4
6854,2297,194,2
6855,2297,66,4
6856,2297,24,4
6857,2298,156,2
6858,2298,80,4
6859,2298,28,1
6860,2298,59,1
6861,2299,182,2
6862,2299,44,2
6863,2299,108,1
6864,2299,65,4
6865,2300,138,4
6866,2300,51,4
6867,2300,175,1
6868,2300,200,3
6869,2300,196,1
6870,2301,92,3
6871,2302,52,3
6872,2302,137,2
6873,2302,33,3
6874,2302,65,2
6875,2303,188,1
6876,2304,13,3
6877,2304,38,1
6878,2304,92,4
6879,2304,74,4
6880,2305,153,4
6881,2305,78,1
6882,2305,93,3
6883,2305,82,4
6884,2305,69,4
6885,2306,128,1
6886,2306,179,4
6887,2306,24,3
6888,2306,52,1
6889,2307,60,1
6890,2307,46,4
6891,2307,165,1
6892,2307,64,3
6893,2308,95,3
6894,2308,25,2
6895,2308,118,3
6896,2308,89,3
6897,2308,5,2
6898,2309,172,3
6899,2309,86,4
6900,2309,63,1
6901,2310,24,2
6902,2310,152,3
6903,2310,134,1
6904,2311,198,1
6905,2311,57,2
6906,2312,96,1
6907,2312,116,2
6908,2312,140,2
6909,2312,153,4
6910,2313,37,1
6911,2313,152,4
6912,2313,71,4
6913,2314,105,2
6914,2314,77,3
6915,2314,94,3
6916,2314,144,4
6917,2315,24,3
6918,2315,93,4
6919,2315,151,4
6920,2315,7,4
6921,2316,166,4
6922,2316,89,3
6923,2316,188,1
6924,2316,194,1
6925,2317,177,3
6926,2318,172,3
6927,2318,84,4
6928,2319,65,3
6929,2319,69,4
6930,2319,28,1
6931,2319,106,1
6932,2319,39,4
6933,2320,115,3
6934,2320,72,1
6935,2320,77,4
6936,2320,65,2
6937,2321,147,4
6938,2321,98,1
6939,2321,187,4
6940,2321,99,3
6941,2322,138,1
6942,2323,157,3
6943,2323,145,1
6944,2324,179,4
6945,2324,48,3
6946,2325,163,1
6947,2325,167,4
6948,2325,133,4
6949,2325,132,1
6950,2326,141,1
6951,2326,89,2
6952,2326,9,4
6953,2326,140,4
6954,2327,121,3
6955,2327,125,1
6956,2327,80,2
6957,2327,136,3
6958,2328,32,2
6959,2328,75,1
6960,2328,137,1
6961,2328,65,2
6962,2329,173,4
6963,2329,147,1
6964,2329,84,3
6965,2329,103,3
6966,2329,45,4
6967,2330,176,1
6968,2330,180,1
6969,2331,180,2
6970,2331,11,4
6971,2331,165,1
6972,2331,63,1
6973,2331,78,4
6974,2332,36,1
6975,2332,183,1
6976,2332,86,2
6977,2332,89,4
6978,2332,30,4
6979,2333,86,3
6980,2333,79,4
6981,2333,148,3
6982,2334,147,3
6983,2334,125,1
6984,2334,130,1
6985,2334,45,2
6986,2335,192,1
6987,2335,194,2
6988,2335,103,4
6989,2335,130,4
6990,2335,104,2
6991,2336,64,3
6992,2337,109,3
6993,2337,165,2
6994,2337,139,1
6995,2337,48,2
6996,2338,134,4
6997,2338,68,2
6998,2338,173,3
6999,2339,196,3
7000,2339,51,3
7001,2339,43,1
7002,2339,69,3
7003,2339,187,4
7004,2340,20,3
7005,2340,200,4
7006,2340,60,2
7007,2341,104,3
7008,2341,51,2
7009,2341,87,2
7010,2341,2,4
7011,2341,134,1
7012,2342,63,4
7013,2343,139,4
7014,2343,115,1
7015,2343,2,3
7016,2344,22,3
7017,2344,179,4
7018,2344,119,1
7019,2344,4,2
7020,2344,34,2
7021,2345,55,2
7022,2345,36,4
7023,2345,69,1
7024,2345,27,2
7025,2346,167,4
7026,2346,96,1
7027,2346,62,3
7028,2346,22,3
7029,2347,16,4
7030,2347,108,2
7031,2347,104,1
7032,2347,137,4
7033,2348,61,2
7034,2349,108,1
7035,2349,76,4
7036,2350,173,2
7037,2351,190,1
7038,2351,38,1
7039,2351,121,1
7040,2351,135,1
7041,2351,47,2
7042,2352,19,4
7043,2352,87,3
7044,2352,194,2
7045,2352,77,4
7046,2353,58,4
7047,2353,99,1
7048,2354,147,3
7049,2354,132,3
7050,2354,59,3
7051,2355,67,3
7052,2356,177,2
7053,2356,154,2
7054,2356,38,3
7055,2356,165,1
7056,2356,40,2
7057,2357,56,1
7058,2357,83,1
7059,2357,137,4
7060,2357,96,2
7061,2357,36,2
7062,2358,19,1
7063,2358,44,1
7064,2359,94,1
7065,2359,189,3
7066,2360,58,3
7067,2360,42,2
7068,2361,79,3
7069,2361,58,4
7070,2361,197,3
7071,2362,92,3
7072,2362,7,2
7073,2362,147,3
7074,2363,186,1
7075,2363,154,3
7076,2363,157,3
7077,2363,184,4
7078,2364,185,1
7079,2365,198,1
7080,2366,102,1
7081,2366,154,1
7082,2366,98,1
7083,2366,192,1
7084,2367,41,1
7085,2367,34,4
7086,2367,127,1
7087,2367,78,3
7088,2368,153,1
7089,2368,200,3
7090,2369,149,3
7091,2370,191,2
7092,2370,63,4
7093,2370,195,3
7094,2371,55,2
7095,2371,76,4
7096,2371,23,1
7097,2372,58,4
7098,2373,33,3
7099,2373,188,2
7100,2373,129,1
7101,2374,182,2
7102,2374,140,4
7103,2375,67,2
7104,2375,49,2
7105,2375,198,4
7106,2376,65,1
7107,2377,128,4
7108,2377,10,1
7109,2377,160,2
7110,2377,35,4
7111,2377,199,2
7112,2378,37,3
7113,2378,122,1
7114,2379,94,1
7115,2379,76,3
7116,2379,157,4
7117,2380,187,1
7118,2380,153,2
7119,2380,53,2
7120,2381,14,3
7121,2381,115,3
7122,2382,83,2
7123,2382,106,2
7124,2383,121,4
7125,2383,184,2
7126,2383,65,3
7127,2383,32,3
7128,2384,22,3
7129,2384,148,2
7130,2384,161,3
7131,2384,160,3
7132,2384,106,1
7133,2385,152,2
7134,2386,56,2
7135,2386,179,4
7136,2386,93,3
7137,2386,61,3
7138,2387,162,3
7139,2387,151,4
7140,2388,96,4
7141,2389,27,4
7142,2389,29,1
7143,2389,2,3
7144,2389,28,2
7145,2390,147,1
7146,2390,6,2
7147,2391,175,3
7148,2392,51,3
7149,2392,82,4
7150,2392,177,3
7151,2392,129,2
7152,2393,36,1
7153,2393,64,2
7154,2393,17,1
7155,2393,92,4
7156,2393,158,2
7157,2394,30,4
7158,2394,71,3
7159,2395,151,2
7160,2395,124,1
7161,2395,118,2
7162,2395,167,4
7163,2396,81,1
7164,2396,70,1
7165,2396,74,4
7166,2396,48,4
7167,2396,56,2
7168,2397,46,3
7169,2397,105,3
7170,2397,79,4
7171,2398,161,3
7172,2398,179,2
7173,2398,46,4
7174,2398,176,1
7175,2399,79,4
7176,2400,161,2
7177,2400,19,2
7178,2400,88,4
7179,2401,83,3
7180,2402,82,1
7181,2403,161,2
7182,2404,184,3
7183,2405,20,2
7184,2405,113,2
7185,2405,7,1
7186,2406,31,1
7187,2406,124,2
7188,2406,60,4
7189,2406,38,2
7190,2407,16,2
7191,2407,11,2
7192,2407,40,2
7193,2407,140,3
7194,2407,168,3
7195,2408,131,4
7196,2408,1,3
7197,2408,171,4
7198,2408,168,4
7199,2409,60,3
7200,2409,38,4
7201,2409,126,1
7202,2409,45,3
7203,2410,38,2
7204,2410,138,4
7205,2411,131,3
7206,2412,192,3
7207,2412,53,3
7208,2412,20,2
7209,2412,101,1
7210,2412,112,1
7211,2413,59,4
7212,2414,11,2
7213,2414,158,4
7214,2415,91,2
7215,2416,100,1
7216,2417,88,2
7217,2417,141,2
7218,2417,154,3
7219,2418,169,2
7220,2419,57,1
7221,2419,99,2
7222,2419,59,1
7223,2419,83,2
7224,2420,122,2
7225,2420,128,2
7226,2420,72,1
7227,2420,56,1
7228,2421,35,2
7229,2421,8,3
7230,2421,34,1
7231,2421,25,3
7232,2422,15,4
7233,2422,14,4
7234,2422,168,3
7235,2422,39,4
7236,2423,91,4
7237,2424,20,3
7238,2424,129,3
7239,2424,70,1
7240,2424,146,2
7241,2424,66,3
7242,2425,200,2
7243,2425,107,2
7244,2425,128,4
7245,2425,64,4
7246,2425,84,4
7247,2426,133,2
7248,2426,121,2
7249,2426,195,1
7250,2427,125,1
7251,2427,42,2
7252,2428,33,3
7253,2428,129,3
7254,2428,51,3
7255,2428,99,3
7256,2429,68,3
7257,2429,1,3
7258,2429,92,1
7259,2429,113,1
7260,2429,80,4
7261,2430,114,1
7262,2431,184,2
7263,2431,140,2
7264,2431,177,1
7265,2431,195,4
7266,2432,114,1
7267,2432,49,2
7268,2432,7,4
7269,2432,198,4
7270,2433,136,1
7271,2433,6,2
7272,2433,108,1
7273,2434,118,3
7274,2435,67,2
7275,2435,154,3
7276,2435,68,2
7277,2435,103,1
7278,2435,18,1
7279,2436,40,2
7280,2436,117,3
7281,2436,114,1
7282,2436,104,2
7283,2437,68,3
7284,2438,60,4
7285,2438,191,4
7286,2439,2,2
7287,2439,83,2
7288,2439,186,4
7289,2439,181,2
7290,2440,33,1
7291,2440,174,3
7292,2440,176,2
7293,2441,116,3
7294,2441,59,2
7295,2441,85,4
7296,2441,62,4
7297,2441,135,2
7298,2442,93,3
7299,2442,86,2
7300,2442,178,1
7301,2443,152,3
7302,2443,196,3
7303,2443,191,3
7304,2444,176,2
7305,2445,162,4
7306,2445,141,3
7307,2446,17,3
7308,2446,39,1
7309,2446,122,2
7310,2446,178,3
7311,2446,110,3
7312,2447,52,4
7313,2447,102,4
7314,2447,125,3
7315,2448,37,3
7316,2448,35,1
7317,2449,101,3
7318,2449,190,1
7319,2449,94,4
7320,2449,187,4
7321,2450,85,2
7322,2450,134,2
7323,2450,163,4
7324,2451,182,2
7325,2451,144,3
7326,2451,106,2
7327,2451,137,3
7328,2451,119,2
7329,2452,146,1
7330,2452,189,4
7331,2453,158,3
7332,2453,177,3
7333,2453,136,3
7334,2453,139,4
7335,2453,123,3
7336,2454,156,2
7337,2454,149,1
7338,2454,18,4
7339,2454,116,4
7340,2454,118,3
7341,2455,79,4
7342,2455,12,4
7343,2455,138,3
7344,2455,86,3
7345,2456,7,1
7346,2457,133,3
7347,2458,190,3
7348,2458,26,1
7349,2459,67,3
7350,2459,85,3
7351,2460,24,3
7352,2460,143,2
7353,2460,67,2
7354,2460,12,4
7355,2461,63,1
7356,2461,109,3
7357,2461,174,2
7358,2462,81,3
7359,2462,163,3
7360,2462,164,3
7361,2462,196,3
7362,2462,78,4
7363,2463,137,4
7364,2463,83,3
7365,2463,90,1
7366,2463,55,2
7367,2463,165,2
7368,2464,173,3
7369,2464,200,2
7370,2465,35,3
7371,2465,45,3
7372,2466,37,4
7373,2466,101,4
7374,2466,114,2
7375,2466,78,3
7376,2467,151,3
7377,2467,120,2
7378,2467,13,4
7379,2468,119,4
7380,2468,154,3
7381,2468,150,2
